item,count,rank
128991,1,7211
140133,1,7212
129011,1,7213
129229,1,7214
129250,1,7215
140038,1,7216
129313,1,7217
129333,1,7218
140016,1,7219
139859,1,7220
140237,1,7221
139857,1,7222
129514,1,7223
139747,1,7224
129657,1,7225
129659,1,7226
129779,1,7227
130050,1,7228
139655,1,7229
130052,1,7230
130073,1,7231
140162,1,7232
128944,1,7233
138186,1,7234
140525,1,7235
128592,1,7236
128594,1,7237
638,1,7238
140627,1,7239
128695,1,7240
140561,1,7241
140541,1,7242
128736,1,7243
128832,1,7244
128838,1,7245
128842,1,7246
128914,1,7247
140523,1,7248
140481,1,7249
140301,1,7250
128900,1,7251
140289,1,7252
140267,1,7253
128902,1,7254
140265,1,7255
128908,1,7256
649,1,7257
130083,1,7258
130444,1,7259
679,1,7260
131749,1,7261
131439,1,7262
138632,1,7263
131480,1,7264
131578,1,7265
138610,1,7266
131610,1,7267
138546,1,7268
882,1,7269
131724,1,7270
131739,1,7271
131796,1,7272
130452,1,7273
138396,1,7274
131920,1,7275
131934,1,7276
876,1,7277
132084,1,7278
132153,1,7279
875,1,7280
132333,1,7281
132335,1,7282
132362,1,7283
131237,1,7284
131130,1,7285
131104,1,7286
131098,1,7287
130482,1,7288
139640,1,7289
139511,1,7290
139415,1,7291
130498,1,7292
139157,1,7293
139130,1,7294
889,1,7295
130578,1,7296
130686,1,7297
139052,1,7298
130840,1,7299
138966,1,7300
130842,1,7301
130970,1,7302
130976,1,7303
138835,1,7304
130978,1,7305
138798,1,7306
131023,1,7307
138702,1,7308
117646,1,7309
146210,1,7310
105540,1,7311
110281,1,7312
109897,1,7313
109941,1,7314
385,1,7315
386,1,7316
109971,1,7317
158882,1,7318
1546,1,7319
158874,1,7320
158842,1,7321
158830,1,7322
110286,1,7323
159069,1,7324
391,1,7325
110330,1,7326
110350,1,7327
158721,1,7328
110387,1,7329
158528,1,7330
110541,1,7331
1519,1,7332
110586,1,7333
158402,1,7334
159061,1,7335
159077,1,7336
110603,1,7337
109416,1,7338
1574,1,7339
159849,1,7340
109191,1,7341
109241,1,7342
109282,1,7343
109295,1,7344
109313,1,7345
109317,1,7346
109383,1,7347
159811,1,7348
159779,1,7349
159161,1,7350
1565,1,7351
159690,1,7352
109596,1,7353
159510,1,7354
109633,1,7355
159403,1,7356
109687,1,7357
159193,1,7358
109723,1,7359
1549,1,7360
110591,1,7361
110611,1,7362
156781,1,7363
111817,1,7364
157340,1,7365
409,1,7366
111680,1,7367
111732,1,7368
1477,1,7369
1475,1,7370
111785,1,7371
111795,1,7372
111800,1,7373
157270,1,7374
157172,1,7375
111551,1,7376
111844,1,7377
111913,1,7378
157130,1,7379
1473,1,7380
112070,1,7381
157122,1,7382
1458,1,7383
157110,1,7384
1456,1,7385
157108,1,7386
1493,1,7387
157369,1,7388
158398,1,7389
110826,1,7390
158388,1,7391
110718,1,7392
158254,1,7393
1516,1,7394
406,1,7395
110746,1,7396
1514,1,7397
158035,1,7398
110773,1,7399
110781,1,7400
158027,1,7401
157407,1,7402
158022,1,7403
1507,1,7404
157865,1,7405
157775,1,7406
111146,1,7407
111320,1,7408
157432,1,7409
1496,1,7410
111375,1,7411
111384,1,7412
109183,1,7413
159976,1,7414
109161,1,7415
162082,1,7416
162598,1,7417
162590,1,7418
310,1,7419
311,1,7420
106542,1,7421
106594,1,7422
1631,1,7423
162414,1,7424
106648,1,7425
162344,1,7426
161966,1,7427
162602,1,7428
161918,1,7429
161830,1,7430
106785,1,7431
320,1,7432
161594,1,7433
324,1,7434
106883,1,7435
106889,1,7436
161354,1,7437
1613,1,7438
106441,1,7439
301,1,7440
359,1,7441
298,1,7442
295,1,7443
1660,1,7444
105720,1,7445
163639,1,7446
163527,1,7447
105746,1,7448
105755,1,7449
105801,1,7450
105835,1,7451
163386,1,7452
163112,1,7453
162828,1,7454
1659,1,7455
1656,1,7456
1655,1,7457
163072,1,7458
163056,1,7459
1654,1,7460
162982,1,7461
162968,1,7462
1652,1,7463
106144,1,7464
161290,1,7465
106927,1,7466
107013,1,7467
108540,1,7468
107951,1,7469
160644,1,7470
107962,1,7471
160573,1,7472
107999,1,7473
108078,1,7474
108090,1,7475
160569,1,7476
336,1,7477
108192,1,7478
108601,1,7479
161044,1,7480
108715,1,7481
160527,1,7482
160440,1,7483
108795,1,7484
160422,1,7485
1585,1,7486
135885,1,7487
108981,1,7488
160341,1,7489
160289,1,7490
107945,1,7491
107846,1,7492
107780,1,7493
160646,1,7494
161032,1,7495
161024,1,7496
161008,1,7497
160978,1,7498
107159,1,7499
160872,1,7500
107338,1,7501
160848,1,7502
160836,1,7503
107408,1,7504
107410,1,7505
107412,1,7506
107436,1,7507
107447,1,7508
107449,1,7509
107462,1,7510
160730,1,7511
107630,1,7512
107723,1,7513
160684,1,7514
107771,1,7515
156783,1,7516
112303,1,7517
117630,1,7518
115727,1,7519
115502,1,7520
149144,1,7521
149011,1,7522
148982,1,7523
148978,1,7524
510,1,7525
115667,1,7526
148775,1,7527
148709,1,7528
148675,1,7529
148667,1,7530
149330,1,7531
148632,1,7532
115819,1,7533
115828,1,7534
115969,1,7535
116044,1,7536
116138,1,7537
116169,1,7538
116207,1,7539
116411,1,7540
116413,1,7541
149146,1,7542
115216,1,7543
116505,1,7544
114847,1,7545
150554,1,7546
496,1,7547
150254,1,7548
1337,1,7549
149902,1,7550
149830,1,7551
149612,1,7552
149590,1,7553
149566,1,7554
149508,1,7555
114925,1,7556
1331,1,7557
1336,1,7558
115065,1,7559
149380,1,7560
115111,1,7561
1335,1,7562
115151,1,7563
115170,1,7564
149350,1,7565
115203,1,7566
149334,1,7567
116419,1,7568
116529,1,7569
156706,1,7570
117444,1,7571
117133,1,7572
147196,1,7573
147142,1,7574
147002,1,7575
1180,1,7576
117364,1,7577
117368,1,7578
146986,1,7579
146730,1,7580
146688,1,7581
146684,1,7582
117107,1,7583
146682,1,7584
117511,1,7585
146662,1,7586
117531,1,7587
1163,1,7588
563,1,7589
146309,1,7590
117572,1,7591
146244,1,7592
1162,1,7593
147250,1,7594
147282,1,7595
148592,1,7596
116849,1,7597
116718,1,7598
116724,1,7599
116738,1,7600
148482,1,7601
1318,1,7602
148238,1,7603
116817,1,7604
148166,1,7605
147936,1,7606
147662,1,7607
147657,1,7608
116985,1,7609
147410,1,7610
526,1,7611
1310,1,7612
116941,1,7613
147330,1,7614
147328,1,7615
147326,1,7616
116963,1,7617
147300,1,7618
147286,1,7619
150604,1,7620
150696,1,7621
150993,1,7622
1412,1,7623
154358,1,7624
154065,1,7625
153408,1,7626
153386,1,7627
153236,1,7628
153070,1,7629
467,1,7630
112868,1,7631
152711,1,7632
152658,1,7633
112940,1,7634
155168,1,7635
152591,1,7636
113159,1,7637
113186,1,7638
152372,1,7639
152284,1,7640
113207,1,7641
152270,1,7642
113225,1,7643
152173,1,7644
113275,1,7645
154975,1,7646
1423,1,7647
151311,1,7648
451,1,7649
156675,1,7650
112316,1,7651
112326,1,7652
112334,1,7653
112450,1,7654
112454,1,7655
156605,1,7656
156553,1,7657
112512,1,7658
449,1,7659
156025,1,7660
112749,1,7661
155892,1,7662
1427,1,7663
112580,1,7664
1426,1,7665
112727,1,7666
155774,1,7667
155743,1,7668
155659,1,7669
155589,1,7670
155358,1,7671
113278,1,7672
113280,1,7673
113313,1,7674
151501,1,7675
151695,1,7676
114066,1,7677
151687,1,7678
151653,1,7679
114126,1,7680
151559,1,7681
151557,1,7682
114184,1,7683
114246,1,7684
114265,1,7685
114335,1,7686
152105,1,7687
114396,1,7688
114494,1,7689
151479,1,7690
114554,1,7691
488,1,7692
151317,1,7693
1349,1,7694
114670,1,7695
495,1,7696
114707,1,7697
151745,1,7698
151759,1,7699
114044,1,7700
151769,1,7701
113350,1,7702
113374,1,7703
470,1,7704
152085,1,7705
113394,1,7706
113416,1,7707
1398,1,7708
476,1,7709
478,1,7710
152071,1,7711
113565,1,7712
152065,1,7713
152063,1,7714
113604,1,7715
113705,1,7716
113780,1,7717
151781,1,7718
113829,1,7719
113849,1,7720
151777,1,7721
113862,1,7722
6809,1,7723
71910,1,7724
90863,1,7725
26958,1,7726
26840,1,7727
26849,1,7728
26854,1,7729
26861,1,7730
26875,1,7731
26887,1,7732
26900,1,7733
26901,1,7734
5640,1,7735
26913,1,7736
26928,1,7737
26940,1,7738
26947,1,7739
5638,1,7740
27176,1,7741
26985,1,7742
27002,1,7743
27003,1,7744
27006,1,7745
27008,1,7746
27022,1,7747
27036,1,7748
27074,1,7749
27075,1,7750
27105,1,7751
27124,1,7752
27134,1,7753
27140,1,7754
26838,1,7755
26828,1,7756
26819,1,7757
5649,1,7758
5675,1,7759
26630,1,7760
26645,1,7761
26676,1,7762
26693,1,7763
26694,1,7764
26695,1,7765
26696,1,7766
26701,1,7767
5664,1,7768
26713,1,7769
26717,1,7770
26726,1,7771
5663,1,7772
26732,1,7773
26736,1,7774
26741,1,7775
26743,1,7776
26745,1,7777
26761,1,7778
5657,1,7779
26777,1,7780
5651,1,7781
26782,1,7782
26791,1,7783
26796,1,7784
26797,1,7785
27155,1,7786
27178,1,7787
90809,1,7788
27746,1,7789
27689,1,7790
27692,1,7791
27695,1,7792
27704,1,7793
27705,1,7794
5602,1,7795
27708,1,7796
27716,1,7797
5601,1,7798
5596,1,7799
5591,1,7800
5590,1,7801
27744,1,7802
27751,1,7803
5635,1,7804
27762,1,7805
27769,1,7806
27776,1,7807
27778,1,7808
27784,1,7809
5584,1,7810
5581,1,7811
5580,1,7812
27802,1,7813
5575,1,7814
27816,1,7815
5562,1,7816
27826,1,7817
27683,1,7818
27667,1,7819
5604,1,7820
27644,1,7821
27246,1,7822
27255,1,7823
27306,1,7824
5629,1,7825
27320,1,7826
27328,1,7827
27329,1,7828
27369,1,7829
27370,1,7830
27373,1,7831
5615,1,7832
5614,1,7833
27420,1,7834
27426,1,7835
27450,1,7836
27473,1,7837
5612,1,7838
27480,1,7839
27491,1,7840
27513,1,7841
27523,1,7842
27537,1,7843
27539,1,7844
27549,1,7845
27595,1,7846
5607,1,7847
27627,1,7848
26622,1,7849
26603,1,7850
26599,1,7851
25870,1,7852
5745,1,7853
25773,1,7854
25782,1,7855
25795,1,7856
25797,1,7857
25805,1,7858
5742,1,7859
25826,1,7860
25833,1,7861
25834,1,7862
5741,1,7863
5736,1,7864
25865,1,7865
25887,1,7866
26593,1,7867
25905,1,7868
25906,1,7869
25923,1,7870
25927,1,7871
25940,1,7872
25946,1,7873
25947,1,7874
25952,1,7875
25959,1,7876
25962,1,7877
25963,1,7878
25996,1,7879
25999,1,7880
25769,1,7881
25757,1,7882
25753,1,7883
25752,1,7884
8954,1,7885
8955,1,7886
5817,1,7887
5802,1,7888
5801,1,7889
5799,1,7890
8964,1,7891
5797,1,7892
5787,1,7893
5786,1,7894
5780,1,7895
5779,1,7896
5773,1,7897
5771,1,7898
8979,1,7899
5768,1,7900
5767,1,7901
5764,1,7902
5752,1,7903
8987,1,7904
8989,1,7905
8998,1,7906
9004,1,7907
9008,1,7908
5749,1,7909
5746,1,7910
25746,1,7911
26002,1,7912
26003,1,7913
26038,1,7914
26317,1,7915
26344,1,7916
26347,1,7917
26350,1,7918
26357,1,7919
26359,1,7920
26365,1,7921
26366,1,7922
26386,1,7923
26391,1,7924
26394,1,7925
26399,1,7926
26401,1,7927
5689,1,7928
26429,1,7929
26453,1,7930
26464,1,7931
26467,1,7932
26472,1,7933
26498,1,7934
26523,1,7935
26527,1,7936
5684,1,7937
26539,1,7938
26562,1,7939
26567,1,7940
26587,1,7941
26590,1,7942
5699,1,7943
26313,1,7944
26048,1,7945
26308,1,7946
26059,1,7947
26073,1,7948
26078,1,7949
5733,1,7950
5723,1,7951
26095,1,7952
26122,1,7953
26124,1,7954
5720,1,7955
26142,1,7956
26147,1,7957
26150,1,7958
26158,1,7959
26169,1,7960
5706,1,7961
26176,1,7962
26195,1,7963
26225,1,7964
26231,1,7965
26236,1,7966
26237,1,7967
5704,1,7968
5700,1,7969
26265,1,7970
26283,1,7971
26285,1,7972
26303,1,7973
27829,1,7974
27830,1,7975
5560,1,7976
36477,1,7977
5239,1,7978
5237,1,7979
5231,1,7980
34540,1,7981
34800,1,7982
34811,1,7983
35015,1,7984
35347,1,7985
35807,1,7986
5221,1,7987
36289,1,7988
36397,1,7989
5213,1,7990
5212,1,7991
33649,1,7992
5209,1,7993
5198,1,7994
5197,1,7995
5189,1,7996
36931,1,7997
37211,1,7998
5178,1,7999
5168,1,8000
37444,1,8001
37475,1,8002
37477,1,8003
37495,1,8004
5156,1,8005
5240,1,8006
5241,1,8007
5244,1,8008
34450,1,8009
5338,1,8010
33801,1,8011
33826,1,8012
5328,1,8013
5322,1,8014
33838,1,8015
5321,1,8016
33893,1,8017
5311,1,8018
5307,1,8019
33966,1,8020
34018,1,8021
5300,1,8022
34129,1,8023
5285,1,8024
5284,1,8025
34164,1,8026
34292,1,8027
34312,1,8028
5278,1,8029
5275,1,8030
34330,1,8031
5272,1,8032
5269,1,8033
5268,1,8034
34359,1,8035
34397,1,8036
5155,1,8037
5121,1,8038
37844,1,8039
5012,1,8040
4998,1,8041
4988,1,8042
40966,1,8043
41014,1,8044
4981,1,8045
4970,1,8046
41627,1,8047
41712,1,8048
4966,1,8049
41724,1,8050
41769,1,8051
41828,1,8052
4964,1,8053
4962,1,8054
4961,1,8055
4953,1,8056
4952,1,8057
42176,1,8058
42285,1,8059
42422,1,8060
42556,1,8061
42559,1,8062
42602,1,8063
4946,1,8064
42638,1,8065
4945,1,8066
4942,1,8067
5007,1,8068
5028,1,8069
5116,1,8070
40617,1,8071
5114,1,8072
5112,1,8073
38159,1,8074
38164,1,8075
38198,1,8076
38294,1,8077
5111,1,8078
38583,1,8079
5109,1,8080
5105,1,8081
38992,1,8082
5095,1,8083
5088,1,8084
39307,1,8085
5077,1,8086
5071,1,8087
5068,1,8088
39516,1,8089
5063,1,8090
5059,1,8091
5054,1,8092
5053,1,8093
40478,1,8094
40491,1,8095
40578,1,8096
5041,1,8097
40597,1,8098
5345,1,8099
33644,1,8100
5550,1,8101
31692,1,8102
31422,1,8103
31424,1,8104
5468,1,8105
5465,1,8106
31435,1,8107
31522,1,8108
31545,1,8109
31553,1,8110
31590,1,8111
31610,1,8112
31617,1,8113
31664,1,8114
5461,1,8115
31698,1,8116
5348,1,8117
5458,1,8118
31702,1,8119
31737,1,8120
5456,1,8121
31851,1,8122
31867,1,8123
5455,1,8124
31903,1,8125
31909,1,8126
31921,1,8127
31925,1,8128
31952,1,8129
31973,1,8130
31367,1,8131
31309,1,8132
31297,1,8133
31260,1,8134
27866,1,8135
27869,1,8136
5537,1,8137
5532,1,8138
27905,1,8139
5525,1,8140
5515,1,8141
5513,1,8142
5503,1,8143
30818,1,8144
5498,1,8145
5493,1,8146
5490,1,8147
30890,1,8148
5489,1,8149
30994,1,8150
31000,1,8151
31030,1,8152
31038,1,8153
31049,1,8154
31083,1,8155
31086,1,8156
31123,1,8157
31150,1,8158
31162,1,8159
31193,1,8160
31223,1,8161
5448,1,8162
5442,1,8163
5440,1,8164
32862,1,8165
5390,1,8166
32906,1,8167
32914,1,8168
32917,1,8169
33124,1,8170
33126,1,8171
33132,1,8172
33138,1,8173
5385,1,8174
33148,1,8175
5384,1,8176
5375,1,8177
5373,1,8178
5372,1,8179
33188,1,8180
33201,1,8181
33237,1,8182
33294,1,8183
33310,1,8184
33312,1,8185
5365,1,8186
33435,1,8187
5358,1,8188
5356,1,8189
33558,1,8190
5353,1,8191
33629,1,8192
32875,1,8193
32799,1,8194
5435,1,8195
32743,1,8196
32058,1,8197
32060,1,8198
32116,1,8199
32139,1,8200
32179,1,8201
32234,1,8202
32243,1,8203
32294,1,8204
5424,1,8205
5422,1,8206
32302,1,8207
32314,1,8208
32392,1,8209
32440,1,8210
32442,1,8211
32469,1,8212
32511,1,8213
32515,1,8214
5416,1,8215
32589,1,8216
32600,1,8217
32620,1,8218
32632,1,8219
32649,1,8220
32659,1,8221
32666,1,8222
32728,1,8223
8952,1,8224
5818,1,8225
5826,1,8226
7251,1,8227
7211,1,8228
6452,1,8229
6449,1,8230
7217,1,8231
7218,1,8232
7219,1,8233
7223,1,8234
6434,1,8235
7238,1,8236
7243,1,8237
7245,1,8238
6429,1,8239
7248,1,8240
6427,1,8241
7125,1,8242
6424,1,8243
6422,1,8244
6417,1,8245
7260,1,8246
6415,1,8247
7262,1,8248
7264,1,8249
7266,1,8250
7282,1,8251
6408,1,8252
7292,1,8253
6407,1,8254
6402,1,8255
6453,1,8256
6454,1,8257
7205,1,8258
7202,1,8259
7131,1,8260
6542,1,8261
7134,1,8262
6533,1,8263
7141,1,8264
6528,1,8265
6527,1,8266
6516,1,8267
6515,1,8268
6514,1,8269
6510,1,8270
6506,1,8271
6493,1,8272
6480,1,8273
6477,1,8274
6476,1,8275
7165,1,8276
7167,1,8277
6465,1,8278
7176,1,8279
7177,1,8280
7178,1,8281
7179,1,8282
7181,1,8283
7184,1,8284
7190,1,8285
7191,1,8286
6400,1,8287
6395,1,8288
7302,1,8289
7394,1,8290
7414,1,8291
6295,1,8292
7443,1,8293
6289,1,8294
6285,1,8295
6279,1,8296
6273,1,8297
6271,1,8298
7455,1,8299
7457,1,8300
7459,1,8301
7477,1,8302
7479,1,8303
6267,1,8304
7487,1,8305
7492,1,8306
7560,1,8307
7561,1,8308
7562,1,8309
6251,1,8310
7572,1,8311
6246,1,8312
6245,1,8313
7615,1,8314
7616,1,8315
6241,1,8316
7620,1,8317
7411,1,8318
7390,1,8319
6390,1,8320
6302,1,8321
7304,1,8322
7306,1,8323
7308,1,8324
6386,1,8325
7312,1,8326
6382,1,8327
6371,1,8328
6358,1,8329
7326,1,8330
7328,1,8331
7335,1,8332
7336,1,8333
6347,1,8334
7344,1,8335
7345,1,8336
6344,1,8337
6342,1,8338
7349,1,8339
6336,1,8340
7357,1,8341
7364,1,8342
6329,1,8343
7368,1,8344
7372,1,8345
6316,1,8346
7377,1,8347
6310,1,8348
7127,1,8349
6545,1,8350
6237,1,8351
6689,1,8352
6722,1,8353
6938,1,8354
6939,1,8355
6718,1,8356
6715,1,8357
6948,1,8358
6949,1,8359
6706,1,8360
6705,1,8361
6699,1,8362
6696,1,8363
6692,1,8364
6691,1,8365
6688,1,8366
7122,1,8367
6961,1,8368
6962,1,8369
6965,1,8370
6967,1,8371
6969,1,8372
6971,1,8373
6973,1,8374
6679,1,8375
6678,1,8376
6671,1,8377
6982,1,8378
6983,1,8379
6984,1,8380
6935,1,8381
6927,1,8382
6912,1,8383
6911,1,8384
6814,1,8385
6816,1,8386
6817,1,8387
6804,1,8388
6821,1,8389
6803,1,8390
6835,1,8391
6836,1,8392
6837,1,8393
6797,1,8394
6853,1,8395
6860,1,8396
6789,1,8397
6788,1,8398
6782,1,8399
6775,1,8400
6772,1,8401
6769,1,8402
6768,1,8403
6882,1,8404
6883,1,8405
6886,1,8406
6752,1,8407
6751,1,8408
6748,1,8409
6746,1,8410
6899,1,8411
6667,1,8412
6986,1,8413
6665,1,8414
7053,1,8415
7057,1,8416
7058,1,8417
6578,1,8418
7061,1,8419
7062,1,8420
6574,1,8421
7065,1,8422
6573,1,8423
7070,1,8424
7071,1,8425
7073,1,8426
7074,1,8427
7075,1,8428
6571,1,8429
7083,1,8430
7086,1,8431
7088,1,8432
6563,1,8433
7096,1,8434
6561,1,8435
6560,1,8436
7103,1,8437
6557,1,8438
7109,1,8439
7114,1,8440
6553,1,8441
6551,1,8442
7055,1,8443
7052,1,8444
6660,1,8445
7049,1,8446
6990,1,8447
6656,1,8448
6654,1,8449
6998,1,8450
6644,1,8451
7005,1,8452
6628,1,8453
7012,1,8454
6611,1,8455
6609,1,8456
6604,1,8457
6603,1,8458
7023,1,8459
6598,1,8460
6597,1,8461
6596,1,8462
6592,1,8463
7031,1,8464
7032,1,8465
6588,1,8466
6587,1,8467
7037,1,8468
7038,1,8469
7040,1,8470
7041,1,8471
6583,1,8472
7047,1,8473
7636,1,8474
6234,1,8475
5828,1,8476
8588,1,8477
8512,1,8478
8518,1,8479
6030,1,8480
8532,1,8481
8534,1,8482
8535,1,8483
6021,1,8484
8571,1,8485
8575,1,8486
8577,1,8487
8580,1,8488
6020,1,8489
8587,1,8490
8591,1,8491
8380,1,8492
8593,1,8493
8601,1,8494
6009,1,8495
8611,1,8496
8617,1,8497
8626,1,8498
8632,1,8499
5990,1,8500
5986,1,8501
5979,1,8502
5975,1,8503
5974,1,8504
8650,1,8505
8511,1,8506
6033,1,8507
8502,1,8508
8500,1,8509
8383,1,8510
8385,1,8511
6044,1,8512
8391,1,8513
8402,1,8514
8410,1,8515
8424,1,8516
8425,1,8517
8426,1,8518
8427,1,8519
8446,1,8520
8447,1,8521
8450,1,8522
8454,1,8523
8456,1,8524
8458,1,8525
8459,1,8526
8461,1,8527
8462,1,8528
8463,1,8529
6042,1,8530
8465,1,8531
8481,1,8532
8484,1,8533
6036,1,8534
8494,1,8535
8495,1,8536
5969,1,8537
5968,1,8538
8667,1,8539
5901,1,8540
8844,1,8541
5896,1,8542
5889,1,8543
5888,1,8544
5884,1,8545
5883,1,8546
5875,1,8547
8875,1,8548
5863,1,8549
8894,1,8550
8905,1,8551
5856,1,8552
5849,1,8553
5847,1,8554
8911,1,8555
8915,1,8556
5840,1,8557
5839,1,8558
8918,1,8559
8920,1,8560
8921,1,8561
5838,1,8562
8933,1,8563
8934,1,8564
5836,1,8565
8938,1,8566
5829,1,8567
8840,1,8568
5912,1,8569
8670,1,8570
8831,1,8571
8684,1,8572
8685,1,8573
8690,1,8574
8711,1,8575
8712,1,8576
8713,1,8577
8714,1,8578
8720,1,8579
8727,1,8580
8738,1,8581
8753,1,8582
8754,1,8583
8755,1,8584
8771,1,8585
8772,1,8586
8773,1,8587
8774,1,8588
5962,1,8589
5961,1,8590
8795,1,8591
5953,1,8592
5947,1,8593
8800,1,8594
8804,1,8595
5929,1,8596
5927,1,8597
5922,1,8598
8382,1,8599
8379,1,8600
6232,1,8601
7936,1,8602
7843,1,8603
7879,1,8604
7882,1,8605
7891,1,8606
6192,1,8607
7896,1,8608
7899,1,8609
7900,1,8610
7916,1,8611
7920,1,8612
7924,1,8613
7926,1,8614
6186,1,8615
7938,1,8616
8378,1,8617
7939,1,8618
7940,1,8619
7943,1,8620
7944,1,8621
7951,1,8622
7976,1,8623
7979,1,8624
6182,1,8625
6181,1,8626
6178,1,8627
7984,1,8628
7986,1,8629
7987,1,8630
7839,1,8631
7835,1,8632
6201,1,8633
7833,1,8634
6228,1,8635
6225,1,8636
7702,1,8637
7704,1,8638
7707,1,8639
7708,1,8640
7713,1,8641
7714,1,8642
7716,1,8643
6222,1,8644
7727,1,8645
7730,1,8646
7742,1,8647
7745,1,8648
7749,1,8649
6210,1,8650
7772,1,8651
7781,1,8652
7786,1,8653
6204,1,8654
7811,1,8655
6202,1,8656
7815,1,8657
7822,1,8658
7826,1,8659
7831,1,8660
7832,1,8661
7988,1,8662
7993,1,8663
8010,1,8664
8196,1,8665
8225,1,8666
6119,1,8667
8232,1,8668
8236,1,8669
8238,1,8670
8239,1,8671
8241,1,8672
6111,1,8673
6107,1,8674
8264,1,8675
6101,1,8676
8275,1,8677
8293,1,8678
8302,1,8679
8331,1,8680
8335,1,8681
8336,1,8682
8338,1,8683
6095,1,8684
6090,1,8685
6086,1,8686
6070,1,8687
6067,1,8688
6064,1,8689
6057,1,8690
8375,1,8691
6049,1,8692
8197,1,8693
8191,1,8694
6163,1,8695
8190,1,8696
8015,1,8697
8019,1,8698
8025,1,8699
6158,1,8700
8043,1,8701
8045,1,8702
8057,1,8703
8092,1,8704
8093,1,8705
8094,1,8706
8117,1,8707
8118,1,8708
6145,1,8709
8125,1,8710
8126,1,8711
8131,1,8712
6141,1,8713
8136,1,8714
8137,1,8715
8143,1,8716
8147,1,8717
8153,1,8718
6125,1,8719
8158,1,8720
6123,1,8721
8188,1,8722
8189,1,8723
4939,1,8724
4932,1,8725
4927,1,8726
73515,1,8727
72982,1,8728
3357,1,8729
3353,1,8730
73160,1,8731
3345,1,8732
3344,1,8733
3331,1,8734
3329,1,8735
73386,1,8736
73431,1,8737
73488,1,8738
73499,1,8739
73501,1,8740
73676,1,8741
71867,1,8742
73681,1,8743
73741,1,8744
73804,1,8745
73808,1,8746
73822,1,8747
73858,1,8748
73876,1,8749
74089,1,8750
74095,1,8751
3323,1,8752
74226,1,8753
3315,1,8754
74342,1,8755
72921,1,8756
72919,1,8757
72874,1,8758
3374,1,8759
71970,1,8760
71999,1,8761
3414,1,8762
72104,1,8763
3410,1,8764
72142,1,8765
72165,1,8766
72178,1,8767
3405,1,8768
72330,1,8769
3403,1,8770
3400,1,8771
72424,1,8772
72479,1,8773
72554,1,8774
72591,1,8775
72601,1,8776
72603,1,8777
72624,1,8778
3390,1,8779
72692,1,8780
72694,1,8781
72696,1,8782
3389,1,8783
72714,1,8784
3379,1,8785
3378,1,8786
74370,1,8787
3303,1,8788
3295,1,8789
76763,1,8790
77201,1,8791
77206,1,8792
77233,1,8793
77266,1,8794
77414,1,8795
77421,1,8796
77427,1,8797
3171,1,8798
77667,1,8799
77688,1,8800
77709,1,8801
77795,1,8802
3162,1,8803
77841,1,8804
77846,1,8805
77881,1,8806
77893,1,8807
77931,1,8808
78034,1,8809
78103,1,8810
78116,1,8811
78142,1,8812
78160,1,8813
3143,1,8814
78218,1,8815
78264,1,8816
3132,1,8817
77177,1,8818
76751,1,8819
3294,1,8820
76743,1,8821
3289,1,8822
74580,1,8823
74624,1,8824
74647,1,8825
74677,1,8826
74683,1,8827
74688,1,8828
74696,1,8829
3284,1,8830
3281,1,8831
3280,1,8832
3276,1,8833
75341,1,8834
75389,1,8835
75416,1,8836
75446,1,8837
75803,1,8838
75816,1,8839
75947,1,8840
76030,1,8841
76054,1,8842
76091,1,8843
76143,1,8844
3192,1,8845
3183,1,8846
76301,1,8847
76738,1,8848
71902,1,8849
3417,1,8850
3125,1,8851
3634,1,8852
68536,1,8853
68552,1,8854
68597,1,8855
68600,1,8856
68650,1,8857
3652,1,8858
3648,1,8859
68835,1,8860
68872,1,8861
68886,1,8862
3640,1,8863
3637,1,8864
69118,1,8865
69131,1,8866
71810,1,8867
69140,1,8868
69211,1,8869
69224,1,8870
69227,1,8871
69251,1,8872
3625,1,8873
69304,1,8874
3622,1,8875
69394,1,8876
3619,1,8877
3609,1,8878
69469,1,8879
3604,1,8880
68522,1,8881
3658,1,8882
68480,1,8883
68444,1,8884
66335,1,8885
3713,1,8886
66427,1,8887
66544,1,8888
3711,1,8889
66915,1,8890
3709,1,8891
3700,1,8892
67168,1,8893
67193,1,8894
3692,1,8895
67361,1,8896
3691,1,8897
67508,1,8898
67618,1,8899
3687,1,8900
3680,1,8901
67799,1,8902
67888,1,8903
3678,1,8904
3674,1,8905
3669,1,8906
3667,1,8907
3664,1,8908
3663,1,8909
3661,1,8910
68347,1,8911
69495,1,8912
3596,1,8913
3592,1,8914
3514,1,8915
3492,1,8916
71108,1,8917
71129,1,8918
71147,1,8919
71160,1,8920
3474,1,8921
3459,1,8922
3455,1,8923
71268,1,8924
71302,1,8925
71327,1,8926
71341,1,8927
3449,1,8928
71438,1,8929
71453,1,8930
71466,1,8931
71468,1,8932
71484,1,8933
71494,1,8934
71500,1,8935
3442,1,8936
3434,1,8937
3433,1,8938
71550,1,8939
71619,1,8940
71640,1,8941
3428,1,8942
3496,1,8943
70990,1,8944
3590,1,8945
3531,1,8946
69654,1,8947
69685,1,8948
69712,1,8949
69720,1,8950
69746,1,8951
3586,1,8952
69860,1,8953
69904,1,8954
69953,1,8955
69988,1,8956
70015,1,8957
3574,1,8958
70206,1,8959
70208,1,8960
70301,1,8961
70334,1,8962
3568,1,8963
